Filename,EntropyMean,EntropyMax,Entropy90,Haze,Solidity,Contrast,Homogeneity,Skewness,Kurtosis,FractalDim
NORMAL-1003233-0001.jpeg,5.07407329120815,6.26577592881054,5.65127670028193,0.340208234255044,0.0950574087913581,0.29217981028566,0.862267746181395,-0.117980379183273,2.14606338650676,1.74169227531482
NORMAL-1012843-0001.jpeg,5.02174307387052,6.16701049671178,5.586522225,0.347841225626741,0.0926540525850941,0.277862805717959,0.868067927120852,-0.174642281171699,2.19556080130303,1.72806643593471
NORMAL-1014768-0001.jpeg,5.11364104606831,6.19170185473647,5.66059629907408,0.348160540797609,0.110586656702222,0.356909880586761,0.840119016442136,-0.00147253449354451,2.08171839558427,1.74232649324199
NORMAL-1023731-0001.jpeg,5.14128252464469,6.16701049671178,5.66664845951449,0.344619199673891,0.0971142740675318,0.336586502324664,0.845878639054127,-0.0510324729127379,2.12828036145374,1.73943922652306
NORMAL-1029510-0001.jpeg,4.99310054390903,6.16701049671178,5.59584182379215,0.351610163733949,0.109525103607582,0.273097839950208,0.870568202044525,-0.0265316257940776,2.12445492983949,1.71822325988399
NORMAL-1031320-0001.jpeg,5.02530329947187,6.16701049671178,5.58652222500001,0.338900400842449,0.0984000271757592,0.327058271347965,0.847136344002639,-0.134608961968997,2.13538908039222,1.74996187483252
NORMAL-1034239-0001.jpeg,5.02132318200596,6.21639321276116,5.60066107719416,0.359924247571167,0.0996959711936952,0.309032348029562,0.857719771716986,-0.0570078575309786,2.19126921445883,1.73558593948566
NORMAL-1041364-0001.jpeg,5.0529109891774,6.14231913868709,5.63140459565926,0.357537876214417,0.107617705007134,0.312455572901255,0.854280845019006,-0.0590612007215974,2.13269692696994,1.7396907749062
NORMAL-1044645-0001.jpeg,5.05589227470724,6.19170185473647,5.65127670028194,0.359937835450778,0.101486174332495,0.334049268589659,0.848912421788466,-0.0659061561095534,2.17311203698346,1.73036923138192
NORMAL-1055663-0001.jpeg,5.09718418036198,6.19170185473647,5.65609595368396,0.357609212582377,0.0990029893335145,0.324034677795123,0.851763904619058,-0.0334619170344282,2.15266508375322,1.73086662073022
NORMAL-1063934-0001.jpeg,5.1876455219975,6.15769089791964,5.67596805830663,0.352087438005299,0.111663496161424,0.459016532832689,0.804227263245369,-0.0475142907103076,2.10531742521855,1.7446280005255
NORMAL-1064313-0001.jpeg,5.01465696487227,6.13299953989494,5.59134147840202,0.360044840002718,0.0993290984441878,0.305765574567803,0.858036359080927,-0.112229459232467,2.20882530781688,1.73397239920195
NORMAL-1064313-0002.jpeg,5.05716169029157,6.16701049671178,5.61121358302469,0.366137305523473,0.100511243970378,0.332867380221141,0.846224107575082,-0.103197887626114,2.18646960900764,1.75271553268412
NORMAL-1068231-0001.jpeg,5.04358683727024,6.16701049671178,5.60189398423256,0.338998912969631,0.105591412460086,0.32891017988511,0.850171525649043,-0.156344121091191,2.15439146166538,1.72041195418945
NORMAL-1068326-0001.jpeg,5.02010330707238,6.19170185473647,5.58202187960988,0.373817854473809,0.0767969970786059,0.330643049306002,0.84577564187592,-0.139301528838408,2.28333315974144,1.72608813686913
NORMAL-1070073-0001.jpeg,5.06058317136434,6.24108457078585,5.63590494104939,0.354986751817379,0.115439228208438,0.340169579723897,0.847603827617755,-0.0371285594674465,2.11480635207268,1.71350200514518
NORMAL-1070073-0002.jpeg,5.310283389141,6.16701049671178,5.73948962655017,0.372418302873837,0.0901131190977648,0.707784477979464,0.755972419203617,-0.155778234837579,2.28272614368833,1.78790897315126
,,,,,,,,,,
NORMAL-1097039-0001.jpeg,4.99912756642169,6.24108457078585,5.58652222500001,0.359620218764862,0.103011413818874,0.274647049020308,0.869733652811647,-0.092389191043197,2.16961126778898,1.71569743245367
NORMAL-1101909-0001.jpeg,5.06537598428087,6.14231913868709,5.634672034011,0.383655479312453,0.0934302602078946,0.309991463194806,0.856802036815964,-0.00381536823825768,2.2369155838632,1.72196786169319
NORMAL-1128157-0001.jpeg,4.74312781646519,6.16701049671178,5.52781991015848,0.277525647122767,0.132006250424621,0.245206975011989,0.881254371853258,-0.4660763081543,2.24079438166725,1.70645013748958
NORMAL-1140710-0001.jpeg,5.03426816588509,6.21639321276116,5.62658534225725,0.37417623479856,0.0997690060466064,0.340402556279994,0.844555377563734,-0.0305185254030969,2.18018414074256,1.74127399678301
NORMAL-1150393-0001.jpeg,5.0026139806706,6.24108457078585,5.56183086697531,0.364909300903594,0.086663496161424,0.257257134694461,0.87577148684391,-0.149403537496397,2.27577504719048,1.72965807746532
NORMAL-1156778-0001.jpeg,5.0233509487213,6.16701049671178,5.60189398423256,0.351126095522794,0.10978497180515,0.308573197152584,0.855361861907823,-0.0937330427085967,2.16033670420615,1.72554397868008
NORMAL-1165014-0001.jpeg,4.9578895536178,6.11762778066239,5.586522225,0.372997486242272,0.0998658196888376,0.298386849918883,0.861318976082207,-0.138306500181964,2.26875574321568,1.72172928573592
NORMAL-1165014-0002.jpeg,5.13938099878316,6.16701049671178,5.69460725589091,0.405897139751342,0.0949894693933012,0.424961142231337,0.815944524370708,-0.124009819216462,2.34377483959753,1.7559331131531
NORMAL-1170804-0001.jpeg,5.044219331252,6.14231913868709,5.60189398423256,0.382779061077519,0.0988246484136151,0.311333204090864,0.854070684293526,-0.0452210892723903,2.20582004873586,1.73679082067056
NORMAL-1177627-0001.jpeg,4.9876226682926,6.19170185473647,5.59584182379215,0.341640057069094,0.0958166315646443,0.301119647916305,0.858738094671242,-0.178540877927249,2.20913325739111,1.73128110066295
NORMAL-1196989-0001.jpeg,5.00220593296078,6.16701049671178,5.58930694708868,0.347262042258306,0.0879254704803315,0.300276170749708,0.858112232346216,-0.125769578267601,2.17741335590885,1.73234054542075
,,,,,,,,,,
NORMAL-1206638-0001.jpeg,5.11925248230345,6.21639321276116,5.66059629907408,0.331421971601332,0.110452476391059,0.341664370912282,0.84290436170659,-0.0281404287359361,2.04534405866924,1.74710902798328
NORMAL-1241506-0001.jpeg,4.89782206718604,6.19170185473647,5.52781991015848,0.346614919491813,0.0996959711936952,0.264020257056469,0.873097641551681,-0.145975330776667,2.14835509605295,1.715746395793
NORMAL-1243491-0001.jpeg,4.98879030873399,6.16701049671178,5.59739363884243,0.355141313947958,0.0984017256607106,0.263615524061206,0.87384064403563,-0.141730650481886,2.21169966567309,1.70917056364954
NORMAL-1261648-0001.jpeg,5.05660299053883,6.19170185473647,5.62658534225725,0.349162646918948,0.111142061281337,0.358848517622891,0.838994890387648,-0.0410608377219664,2.09796770440779,1.74000686396181
NORMAL-1311502-0001.jpeg,5.02903780453637,6.14837129912749,5.57393518785613,0.353220327467899,0.0993104151097221,0.318614996887977,0.8504412099816,-0.155279390604872,2.15304357374845,1.7528446888344
NORMAL-1314288-0001.jpeg,5.07719014228313,6.16701049671177,5.62658534225725,0.375728650044161,0.102576601671309,0.330493400131283,0.848985559988345,-0.0478240416337327,2.19246165892239,1.74426802971759
NORMAL-1317636-0001.jpeg,4.67959213502918,6.11762778066239,5.40468202804691,0.386362864325022,0.0507592227732862,0.266040520915173,0.874521462752661,0.0360739085943178,2.23206327252819,1.71228562064831
NORMAL-132181-0001.jpeg,5.08116812089461,6.16701049671178,5.60189398423255,0.349887899993206,0.0878864053264488,0.312785481309158,0.852469551494621,-0.231804473745559,2.271673564629,1.75189224000302
NORMAL-1323979-0001.jpeg,5.09666764468945,6.19170185473647,5.63590494104939,0.357784156532373,0.106511991303757,0.336084837477595,0.846614782617568,-0.0232597440806031,2.15376796052845,1.72845317591331
NORMAL-1325139-0001.jpeg,5.12918397559203,6.21639321276116,5.68202021874704,0.331416876146477,0.110848223384741,0.345844344451587,0.844002015729035,0.000787031983663225,2.04450023003157,1.73196762477633
NORMAL-133685-0001.jpeg,5.08789961776529,6.19170185473647,5.64522453984153,0.373914668116041,0.0972025952850058,0.322133453052673,0.853639801157708,-0.0842011589365485,2.22596764746417,1.73283028623312
NORMAL-1352927-0001.jpeg,4.9921319843228,6.14231913868709,5.60794614467296,0.35227936680481,0.106661457979482,0.281124477503308,0.866978379095371,-0.116636708426907,2.16148414543743,1.71193296872212
NORMAL-1355454-0001.jpeg,5.001582560539,6.19170185473647,5.59134147840202,0.357908145933827,0.0938192132617705,0.256616024025495,0.876414439784913,-0.0767676123093631,2.1693586542094,1.72792175246611
NORMAL-137300-0001.jpeg,5.0180277495844,6.14231913868709,5.58325478664827,0.389195937223996,0.0934863102112915,0.279915380193932,0.865925534797401,-0.0420805477215022,2.26705068246407,1.72347616606939
NORMAL-141619-0001.jpeg,5.00865283066198,6.16701049671178,5.6112135830247,0.359238059650791,0.112066037094911,0.317921168896099,0.852763096286773,-0.0223177733068121,2.12877159232684,1.7195878834463
NORMAL-1429145-0001.jpeg,5.06716117275435,6.21639321276116,5.62053318181684,0.33893776751138,0.102167266798016,0.315540386571027,0.854175467058475,-0.0680698435075986,2.09325364834743,1.71971852022686
NORMAL-1429145-0002.jpeg,4.99147392495939,6.23176497199371,5.58202187960988,0.33480875059447,0.106685236768802,0.339841371874798,0.844114949029394,-0.115556305723515,2.11458584491373,1.74417312697711
NORMAL-1440428-0001.jpeg,5.11780018253528,6.15769089791963,5.65127670028194,0.349507439364087,0.103610979006726,0.32777420660429,0.849050606362584,-0.0111459499607616,2.11609849558029,1.74349929525474
NORMAL-1444388-0001.jpeg,5.04045360267861,6.14837129912749,5.59862654588082,0.367932604117128,0.0950064542428154,0.31377690709167,0.852994971528597,-0.0775881090111761,2.23286463373182,1.73396731210459
NORMAL-1444388-0002.jpeg,5.04281931967919,6.21639321276116,5.60516142258429,0.358215571710035,0.091482097968612,0.297842671101724,0.860818926766002,-0.12648590008486,2.23734491244625,1.74402073258393
NORMAL-145240-0001.jpeg,5.05456206839604,6.16701049671178,5.64195710148979,0.359667776343502,0.107561655003737,0.329937317402498,0.847476455763364,-0.10498750025216,2.15464004672579,1.74936052148472
NORMAL-1455093-0001.jpeg,5.03260935097635,6.16701049671178,5.62535243521886,0.350655615191249,0.105224539710578,0.335795742480979,0.847290074518487,-0.0651398223418528,2.14502932704974,1.74673969767413
NORMAL-1456124-0001.jpeg,4.95973488805191,6.16701049671178,5.57720262620786,0.369907942115633,0.109925946056118,0.269519864227385,0.872352711767754,-0.0452501233271745,2.16867911201117,1.71963215443074
NORMAL-1456124-0002.jpeg,4.97593233585743,6.19170185473647,5.57720262620786,0.350844147020857,0.0991728378286568,0.271921053258101,0.870441793840123,-0.106504132400702,2.18509694502278,1.71544107642882
NORMAL-1457994-0001.jpeg,4.89276141318366,6.13299953989495,5.54645910774277,0.388740743257015,0.105019023031456,0.263491383268542,0.873549990193444,-0.0304530805437818,2.24501346677423,1.71077725041659
NORMAL-1465577-0001.jpeg,5.02261103571037,6.21639321276116,5.59257438544041,0.357920035328487,0.0973248862015083,0.300383305954337,0.858940631224754,-0.158902742416007,2.2012013496949,1.73494932871254
NORMAL-1476994-0001.jpeg,5.04425662484943,6.21639321276116,5.63917237940112,0.332228751953258,0.121434880086962,0.311197159386574,0.856605707302086,-0.0261077947991757,2.02455101118013,1.71378290305404
NORMAL-1482788-0001.jpeg,5.00930412108228,6.21639321276116,5.6112135830247,0.350980025816971,0.083650383857599,0.270422860952109,0.871996869838096,-0.148797617398433,2.22341193210747,1.72340451839936
NORMAL-1504793-0001.jpeg,4.9739652617581,6.21639321276116,5.62985278060898,0.323906175691283,0.107021536789184,0.324196230881468,0.852110203174668,0.0137767976164817,2.04982397344903,1.7245475211008
NORMAL-1505602-0001.jpeg,5.00925571021631,6.21639321276116,5.59460891675375,0.353493783545078,0.104132413886813,0.289355182112842,0.863407715775404,-0.0493631948766819,2.12647706487439,1.72739238521989
NORMAL-1505602-0002.jpeg,4.97632088203068,6.16701049671178,5.57720262620786,0.352600380460629,0.111128473401726,0.291453671676513,0.863776850406377,-0.0470822238224527,2.10325398483001,1.72275927478122
NORMAL-1507671-0001.jpeg,4.93952310523603,6.18238225594433,5.54924382983144,0.341499082818126,0.109462259664379,0.286215950561354,0.863998801672896,-0.0983435540227565,2.10720490434337,1.72063640143931
NORMAL-1507671-0002.jpeg,4.96768207878178,6.19170185473647,5.56059795993692,0.350400842448536,0.0890617569128338,0.276893487199894,0.868413537355041,-0.154785267822167,2.2591959808473,1.73828246826852
NORMAL-1507671-0003.jpeg,5.02971951123994,6.16701049671178,5.60189398423255,0.350502751545621,0.103700998709151,0.294186469673935,0.862802033414847,-0.0349953418769074,2.13623944428385,1.73146354765075
NORMAL-1513368-0001.jpeg,4.94441019829708,6.19170185473647,5.56183086697531,0.352551124397038,0.106800733745499,0.287494770781679,0.863757322322782,-0.0947464524552072,2.14566274622431,1.73178908088566
NORMAL-1522956-0001.jpeg,5.03053278388298,6.13299953989495,5.58652222500001,0.344619199673891,0.0971261634621917,0.352348981875444,0.839827376680739,-0.219746519442306,2.19816049981411,1.74767609928198
NORMAL-1528760-0001.jpeg,4.8807711938824,6.1176277806624,5.6112135830247,0.336274543107548,0.106179088253278,0.291552304087123,0.864883375677248,-0.00445400523500993,2.08935284344668,1.71142757390837
NORMAL-1530010-0001.jpeg,4.96339818587541,6.18238225594433,5.60189398423255,0.329173177525647,0.0840036687274951,0.272536655545012,0.86947063305002,-0.167971297779782,2.19288100911764,1.71146302033517
NORMAL-1530010-0002.jpeg,5.00676892507451,6.19170185473647,5.63263750269766,0.36027413547116,0.097263740743257,0.315423048013577,0.855781746072235,-0.0594329969562198,2.21343345361514,1.73256950528768
NORMAL-1533758-0001.jpeg,5.06995284635308,6.19170185473647,5.60189398423256,0.373873904477206,0.0826228004619879,0.340919526156295,0.842493676755515,-0.161909388370938,2.29343715112147,1.75446422950213
NORMAL-155211-0001.jpeg,4.6110821023907,6.14231913868708,5.50794780553581,0.337550105306067,0.0898549493851484,0.228082347859507,0.89223155383621,-0.00556373620667456,2.1613671497041,1.70100468197097
NORMAL-1556834-0001.jpeg,5.16504877856015,6.16701049671178,5.65127670028194,0.384727223316801,0.0931534071608126,0.364421248822363,0.835327096817348,-0.0400718158579623,2.23753341448463,1.76048252888312
NORMAL-1557045-0001.jpeg,5.13455241661133,6.16701049671178,5.67596805830663,0.369079081459338,0.103515863849446,0.392796773019614,0.828726831303433,-0.0604709280452687,2.18270133926291,1.73055885329454
